CONTRACT_ID,ENTITY_NAME,DEPARTMENT,MUNICIPALITY_TYPE,PROCESS_TYPE,CONTRACT_OBJECT,OBJETC_DETAIL,ESTIMATED_COST_ORIG,CONTRACT_VALUE_ORIG,ADDITIONAL_COST_ORIG,FINAL_COST_ORIG,YEAR,CONTRACT_DATE,START_DATE,ORIGINAL_DEADLINE,END_DATE,ID_ADJUDICACION,URLPROCESO,NIT_ENTIDAD,ID_CONTRATISTA,DPTO_MUN_CONTRATISTA,MUNICIPALITY,NOM_CONTRATISTA,ESTADO_PROCESO,MUNICIPIO_EJECUCION,ESTIMATED_COST_NORM,CONTRACT_VALUE_NORM,ADDITIONAL_COST_NORM,FINAL_COST_NORM,ADDITIONAL_TIME,FINAL_DEADLINE,PROJECT_INTENSITY_NORM,PROJECT_INTENSITY_ORIG,AWARD_GROWTH,COST_DEVIATION,TIME_DEVIATION,OWNER,REGION,HAVE_DEVIATION,HAVE_DEVIATION_COST,HAVE_DEVIATION_TIME,DEVIATION_TYPE,CONTRACT_VALUE_LOGNORM,CONTRCT_MONTH_AT,NUM_PENALTIES_ENTIDAD,TOTAL_CONTRACTS_OBRAS_ENTITY,PROPORTION_DEVIATION_ENTITY_ALL_TIME,PROPORTION_COST_DEVIATION_ENTITY_ALL_TIME,PROPORTION_TIME_DEVIATION_ENTITY_ALL_TIME,PROJECT_INTENSITY_NORM_ENTITY_ALL_TIME,AWARD_GROWTH_ORIG_ENTITY_ALL_TIME,TOTAL_CONTRACTS_OBRAS_CONT,PROPORTION_DEVIATION_CONT_ALL_TIME,PROPORTION_COST_DEVIATION_CONT_ALL_TIME,PROPORTION_TIME_DEVIATION_CONT_ALL_TIME,PROJECT_INTENSITY_NORM_CONT_ALL_TIME,AWARD_GROWTH_ORIG_CONT_ALL_TIME,REGION_EJECUTION,DEPT_COD_EJECUTION,DEPARTMENT_EJECUTION,MUN_COD_EJECUTION,MUNICIPALITY_EJECUTION,LNG,LAT,COD_DEPT,ECONOMIC_IMPORTANCE,OPEN_TRANSPARENCE_GOBERMENT,TRANSPORT_INVESTMENT,FISCAL_DESEMPENO,PRESIDENTIAL_PERIOD,REGIONAL_PERIOD,QUARTER
19-4-9843002-9029548,CUNDINAMARCA - FONDO DE DESARROLLO DE PROYECTOS DE CUNDINAMARCA - FONDECUN,BOGOTA D.C.,OTHER,REGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO Y MEJORAMIENTO DE LA RED SECUNDARIA DEL CORREDOR VIAL EN JURISDICCION DE LA JUNTA DE ACCION COMUNAL VEREDA CARACOL DEL MUNICIPIO DE PANDI DEL DEPARTAMENTO DE CUNDINAMARCA,40091632.0,40091632.0,0.0,40091632.0,2019,2019-03-26,2019-03-26,90,2019-06-24,9029548,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9843002'},900258772,900748849,CUNDINAMARCA,BOGOTa D.C.,JUNTA DE ACCION COMUNAL VEREDA CARACOL,LIQUIDADO,BOGOTa D.C.,48.413062904230806,48.413062904230806,0.0,48.413062904230806,0,90,0.53792292115812,445462.5777777778,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,5.597324465619086,19-03-01,0.0,115.0,0.5478260869565217,0.5826086956521739,0.6782608695652174,8.115549004869475,-0.0055464709662979,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,1
18-12-8813266-8016332,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO  DE LA VIA QUE CONDUCE  DE LA VEREDA GUANGUAITA A LA VEREDA  FARACIA SECTOR LAS  MANITAS  DEL MUNICIPIO DE CHOCONTA.,138000000.0,138000000.0,0.0,138000000.0,2018,2018-12-27,2018-12-31,300,2019-10-31,8016332,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8813266'},900258711,899999357,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE CHOCONTA,LIQUIDADO,BOGOTa D.C.,176.64180881212224,176.64180881212224,0.0,176.64180881212224,0,300,0.5888060293737408,460000.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.464683040276302,18-12-01,3.0,2930.0,0.0,0.0,0.0,1.193397575048846,-0.0016678319466628,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,True,False,4
18-12-8778678-7979801,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE DESDE EL SITIO SOAGA BAJO CONDUCE AL SALON COMUNAL SOAGA CENTRO; SECTOR EL ATAJO; VEREDA SOAGA; MUNICIPIO DE UBATE.,92000000.0,92000000.0,0.0,92000000.0,2018,2018-12-18,2018-12-31,240,2019-08-31,7979801,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8778678'},900258711,899999281,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE UBATE,LIQUIDADO,BOGOTa D.C.,117.76120587474816,117.76120587474816,0.0,117.76120587474816,0,240,0.490671691144784,383333.3333333333,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.879720539555146,18-12-01,3.0,2735.0,0.0,0.0,0.0,1.2265990985522597,-0.0017548101754331,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,True,False,4
20-11-10435157-9757581,SANTANDER - ALCALDiA MUNICIPIO DE PUERTO WILCHES,SANTANDER,TYPE_4,SELECCION ABREVIADA DE MENOR CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO DE VIAS TERCIARIAS EN ZONA RURAL DEL MUNICIPIO DE PUERTO WILCHES,243997860.0,243962797.0,121005547.0,364968344.0,2020,2020-03-11,2020-03-16,30,2020-04-16,9757581,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-11-10435157'},No Definido,900858453,SANTANDER,PUERTO WILCHES,PROINGCO OBRAS CIVILES S.A.S,LIQUIDADO,PUERTO WILCHES,277.9642584953572,277.9243144532429,137.85045961337568,415.7747740666186,15,45,9.264143815108095,8132093.233333333,-0.0001437020800101,0.4959999987211165,0.5,MUNICIPALITY,ANDINA,True,True,True,Both deviation,8.118548245279882,20-03-01,0.0,8334.0,0.1233501319894408,0.1727861771058315,0.1922246220302375,6.827370041869774,-0.008998393200464,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,68.0,SANTANDER,68575.0,PUERTO WILCHES,-73.80395336409093,7.525521409545456,68575.0,921.39625,48.05285714285714,696470401.305,64.90523809523809,False,False,1
18-12-8761415-7963772,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE CONDUCE DEL SETOR  MAL ABRIGO A LA VEREDA CAMPO ALEGRE SECTOR SEDE EDUCATIVA; MUNICIPIO DE GUATAQUI,142000000.0,142000000.0,0.0,142000000.0,2018,2018-12-12,2018-12-31,300,2019-10-31,7963772,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8761415'},900258711,800011271,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE GUATAQUI,LIQUIDADO,BOGOTa D.C.,181.76186124145912,181.76186124145912,0.0,181.76186124145912,0,300,0.6058728708048637,473333.3333333333,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.505905703002815,18-12-01,3.0,2675.0,0.0,0.0,0.0,1.2448650991244448,-0.0017724470523805,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,True,False,4
22-4-12823419-11857588,NORTE DE SANTANDER - ALCALDiA MUNICIPIO DE TOLEDO,NORTE DE SANTANDER,TYPE_6,REGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",AMPLIACION DEL CAMINO VEREDAL DE LA VEREDA LA LOMA; MUNICIPIO DE TOLEDO-NORTE DE SANTANDER,25000000.0,25000000.0,0.0,25000000.0,2022,2022-01-28,2022-02-01,45,2022-04-17,11857588,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-4-12823419'},890501362-0,807003157,NORTE DE SANTANDER,TOLEDO,JUNTA DE ACCION COMUNAL DE LA VEREDA DE LA LOMA,LIQUIDADO,TOLEDO,25.0,25.0,0.0,25.0,30,75,0.5555555555555556,555555.5555555555,0.0,0.0,0.6666666666666666,MUNICIPALITY,ANDINA,True,False,True,Only time deviation,4.643856189774724,22-01-01,0.0,161.0,0.1677018633540372,0.2546583850931677,0.186335403726708,5.489569461526574,-0.0040586247016168,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,54.0,NORTE DE SANTANDER,54820.0,TOLEDO,-72.38627504,7.193404116666667,54820.0,119.71125,87.04428571428572,1818440394.611667,67.31833333333333,True,False,1
17-13-6287188-5837766,SANTANDER - ALCALDiA MUNICIPIO DE BARICHARA,SANTANDER,TYPE_6,CONTRATACION MINIMA CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",OBRA PUBLICA PARA EL MANTENIMIENTO Y MEJORAMIENTO DE VIAS TERCIARIAS: BARICHARA-SALITRE-SANTA HELENA BAJO-SANTA HELENA DEL MUNICIPIOD E BARICHARA-SANTANDER,20640000.0,20592000.0,0.0,20592000.0,2017,2017-03-07,2017-03-13,10,2017-03-23,5837766,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-6287188'},890980445-7,8040081556,SANTANDER,BARICHARA,EMPRESA ASOCIATIVA DE TRABAJO DE OBREROS SANGILENOS (EASOS),LIQUIDADO,BARICHARA,27.97820844578612,27.91314284474941,0.0,27.91314284474941,0,10,2.791314284474941,2059200.0,-0.0023255813953487,0.0,0.0,MUNICIPALITY,ANDINA,False,False,False,Neither,4.802872666846532,17-03-01,0.0,36.0,0.1111111111111111,0.1944444444444444,0.1666666666666666,5.981250009550416,-0.0129520219595292,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,68.0,SANTANDER,68079.0,BARICHARA,-73.23154926000001,6.656303256999999,68079.0,135.61,90.31428571428572,937855875.5,69.45619047619047,False,False,1
18-12-8807318-8009438,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",EL MEJORAMIENTO DE LA VIA QUE COMUNICA LA VEREDA SAN PABLO CON LA VEREDA SAN PEDRO SECTOR EL DIAMANTE DEL MUNICIPIO DE PASCA CUNDINAMARCA,50000000.0,50000000.0,0.0,50000000.0,2018,2018-12-27,2018-12-31,240,2019-08-31,8009438,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8807318'},900258711,890680154,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE PASCA,LIQUIDADO,BOGOTa D.C.,64.00065536671096,64.00065536671096,0.0,64.00065536671096,0,240,0.2666693973612956,208333.3333333333,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.000014773272858,18-12-01,3.0,2930.0,0.0,0.0,0.0,1.193397575048846,-0.0016678319466628,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,True,False,4
17-1-168956-6120341,CUNDINAMARCA - ALCALDiA MUNICIPIO DE SOPo,CUNDINAMARCA,TYPE_6,LICITACION PUBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE VIAS RURALES A TRAVES DE LA CONSTRUCCION DE PLACA HUELLAS EN EL MUNICIPIO DE SOPO - CUNDINAMARCA,639307036.0,639195550.0,9747895.0,648943445.0,2017,2017-03-31,2017-06-15,90,2017-11-15,6120341,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-168956'},899999468,900402127,BOGOTa D.C.,SOPo,ACONCI CONSTRUCTORES SAS,LIQUIDADO,SOPo,866.6020113403921,866.4508883487841,13.213596812869977,879.6644851616542,65,155,9.627232092764269,7102172.777777778,-0.0001743856921982,0.015250254792919,0.7222222222222222,MUNICIPALITY,ANDINA,True,True,True,Both deviation,9.758974167499872,17-03-01,0.0,16.0,0.375,0.5,0.375,7.31691061455997,-0.0023781953765484,10.0,0.6,0.6,1.0,3.381122392668949,-0.0007449306301902,REGIÓN CENTRO ORIENTE,25.0,CUNDINAMARCA,25758.0,SOPÓ,-73.95968247166668,4.904954183,25758.0,907.66125,94.16142857142856,589006782.6333333,79.13928571428572,False,False,1
18-12-8810839-8013512,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE COMUNICA LA VEREDA CAQUIAN CON LA VEREDA MAMERCHA SECTOR ROMERO DEL MUNICIPIO DE TOPAIPI; CUNDINAMARCA,50000000.0,50000000.0,0.0,50000000.0,2018,2018-12-26,2018-12-31,240,2019-08-31,8013512,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8810839'},900258711,800072715,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE TOPAIPI,LIQUIDADO,BOGOTa D.C.,64.00065536671096,64.00065536671096,0.0,64.00065536671096,0,240,0.2666693973612956,208333.3333333333,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.000014773272858,18-12-01,3.0,2887.0,0.0,0.0,0.0,1.2050809758174126,-0.0016790612133339,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,True,False,4
19-12-8818913-8046571,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA TERCIARIA QUE COMUNICA DE LA VEREDA CERRO AZUL A L AVEREDA UNION SECTOR PIRO EN EL MPIO DE VILLAGOMEZ,100000000.0,100000000.0,0.0,100000000.0,2018,2018-12-29,2018-12-31,240,2019-08-31,8046571,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-8818913'},900258711,899999447,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE VILLAGOMEZ,LIQUIDADO,BOGOTa D.C.,128.00131073342192,128.00131073342192,0.0,128.00131073342192,0,240,0.5333387947225913,416666.6666666667,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.000014773272858,18-12-01,3.0,3068.0,0.0,0.0,0.0,1.1775754373116325,-0.0019243827763446,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,True,False,4
18-13-8037755-7311270,CALDAS - ALCALDiA MUNICIPIO DE MANZANARES,CALDAS,TYPE_6,CONTRATACION MINIMA CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONTRATAR LAS OBRAS DE CONSTRUCCION DE 80ML DE PLACA HUELLA EN CONCRETO; ENROCADO CENTRAL; CUNETAS Y SARDINEL EN UN TRAMO DE LA VIA RURAL DENOMINADA CANTADELICIA PARTE BAJA DEL MUNICIPIO DE MANZANARES CALDAS.,21800000.0,21784000.0,0.0,21784000.0,2018,2018-04-24,2018-04-24,45,2018-06-08,7311270,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8037755'},800094711-3,15985491,CALDAS,MANZANARES,CARLOS EGDARDO HURTADO JIMNEZ,LIQUIDADO,MANZANARES,27.90428573988597,27.88380553016863,0.0,27.88380553016863,0,45,0.6196401228926363,484088.8888888889,-0.0007339449541284,0.0,0.0,MUNICIPALITY,ANDINA,False,False,False,Neither,4.801355565879843,18-04-01,0.0,47.0,0.1489361702127659,0.3617021276595745,0.1914893617021276,2.775236590647796,-0.0045660178690372,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN EJE CAFETERO - ANTIOQUIA,17.0,CALDAS,17433.0,MANZANARES,-75.116539458,5.234462134199999,17433.0,192.87125,72.74142857142857,584012421.1666666,60.69238095238095,True,False,2
17-12-7147593-6497162,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE CONDUCE DEL SECTOR LA PLANTA LA VEREDA LA PLAZUELA A LA VEREDA QUEBRADA HONDA; SECTOR LOS HERNANDEZ DEL MPIO DE COGUA,130000000.0,130000000.0,0.0,130000000.0,2017,2017-10-03,2017-10-30,240,2018-06-30,6497162,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7147593'},900258711,899999466,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE COGUA,LIQUIDADO,BOGOTa D.C.,176.21933614109474,176.21933614109474,0.0,176.21933614109474,0,240,0.7342472339212281,541666.6666666666,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.461228426316371,17-10-01,3.0,1549.0,0.0,0.0,0.0,1.5837870056858818,-0.0011505719296908,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,False,4
15-1-148510-4005777,CUNDINAMARCA - ALCALDiA MUNICIPIO DE GUACHETa,CUNDINAMARCA,TYPE_6,LICITACION PUBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PLACA HUELLA EN VEREDAS DE PUNTA GRANDE Y MONROY  DEL MUNICIPIO DE GUACHETA,925367964.0,925364826.0,0.0,925364826.0,2015,2015-10-30,2015-10-30,60,2015-12-30,4005777,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-148510'},899999362,900904103-5,CUNDINAMARCA,GUACHETa,UNION TEMPORAL PLACA HUELLAS,LIQUIDADO,GUACHETa,1436.1262729882828,1436.1214029642276,0.0,1436.1214029642276,0,60,23.935356716070466,15422747.1,-3.391083463067952e-06,0.0,0.0,MUNICIPALITY,ANDINA,False,False,False,Neither,10.48796199764698,15-10-01,1.0,19.0,0.2105263157894736,0.3157894736842105,0.2105263157894736,6.090124101354682,-0.0017509666596013,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,25.0,CUNDINAMARCA,25317.0,GUACHETÁ,-73.68709822,5.383741192,25317.0,228.69,73.91714285714285,1469909984.1866665,65.5947619047619,False,True,4
15-13-3909611-3742495,PUTUMAYO - GOBERNACIoN,PUTUMAYO,OTHER,CONTRATACION MINIMA CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DEL CAMINO VEREDAL EN EL RESGUARDO AGUADITAS EN EL MUNICIPIO DE PUERTO GUZMAN;,22945092.0,20835189.0,0.0,20835189.0,2015,2015-07-03,2015-07-13,90,2015-10-13,3742495,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-3909611'},800094164,16628656,PUTUMAYO,SAN MIGUEL DE MOCOA,ALVARO MILTON MONTENEGRO MARTINEZ,LIQUIDADO,SAN MIGUEL DE MOCOA,35.60967176224102,32.33520446962055,0.0,32.33520446962055,0,90,0.3592800496624505,231502.1,-0.0919544362689851,0.0,0.0,DEPARTMENT_GOVERNMENT,AMAZONIA,False,False,False,Neither,5.015033828092849,15-07-01,0.0,61.0,0.0655737704918032,0.0655737704918032,0.2131147540983606,4.238104890715696,-0.001878725092038,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO SUR,86.0,PUTUMAYO,86757.0,SAN MIGUEL,-76.92924945769231,0.320665839,86757.0,176.6575,65.60142857142857,739995335.1666666,62.13428571428572,False,True,3
19-12-9542929-8686090,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE COMUNICA LA VEREDA LA LAGUNA CON LA VEREDA SOCUATA SECTOR LA ESCUELA DEL MUNICIPIO DE TIBIRITA.,100000000.0,100000000.0,0.0,100000000.0,2019,2019-06-11,2019-06-21,180,2019-12-21,8686090,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9542929'},900258711,800094782,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE TIBIRITA,LIQUIDADO,BOGOTa D.C.,120.75602934854535,120.75602934854535,0.0,120.75602934854535,0,180,0.6708668297141409,555555.5555555555,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.915951414397547,19-06-01,3.0,3382.0,0.0,0.0,0.0,1.143522995850977,-0.0018213607990489,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,2
19-12-9572865-8713730,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE COMUNICA LA VEREDA EL GUAMAL A LA VEREDA LA UNION EN EL SECTOR TRES ESQUINAS DE LA VEREDA EL GUAMAL DEL MUNICIPIO DE SUBACHOQUE CUNDINAMARCA |,100000000.0,100000000.0,0.0,100000000.0,2019,2019-06-20,2019-06-28,180,2019-12-28,8713730,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9572865'},900258711,899999314,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE SUBACHOQUE,LIQUIDADO,BOGOTa D.C.,120.75602934854535,120.75602934854535,0.0,120.75602934854535,0,180,0.6708668297141409,555555.5555555555,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.915951414397547,19-06-01,3.0,3579.0,0.0,0.0,0.0,1.142965029092197,-0.0017407384784982,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,2
15-12-3977096-3689359,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PLACA HUELLA EN LA VIA QUE CONDUCE A LA VEREDA SAN MIGUEL SECTOR CENTRO POBLADO - ALTO DEL CUCHUCO DEL SIBATE; CUNDINAMARCA; CENTRO ORIENTE,50000000.0,50000000.0,0.0,50000000.0,2015,2015-06-23,2015-06-23,120,2015-10-23,3689359,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3977096'},900258711,8999993724,CUNDINAMARCA,BOGOTa D.C.,"MUNICIPIO DE SIBATE, CUNDINAMARCA",LIQUIDADO,BOGOTa D.C.,77.59757895553659,77.59757895553659,0.0,77.59757895553659,0,120,0.6466464912961383,416666.6666666667,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.277939735916664,15-06-01,3.0,907.0,0.0,0.0,0.0,1.7518834123034688,-0.0012026816323058,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,2
